,artist_name,track_name,track_id,popularity,release_date_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
586,Jean-Luc Ponty,Cosmic Messenger,5ePk7GMQIBbvgqVVQH8Xes,0.4,1978,0.249,0.82,7,-8.284,0,0.0494,0.132,0.818,0.153,0.219,151.79,282133,4
587,The Spinners,Then Came You,4IrSsxKVRUa8khIqbtDge0,0.35,1978,0.839,0.592,0,-11.661,1,0.0839,0.513,0.0,0.322,0.801,116.4,239444,4
588,The Blues Brothers,Rubber Biscuit - Live,0H12Tb13XgOBIBVRamZ5qM,0.39,1978,0.558,0.745,10,-9.638,1,0.178,0.61,0.0,0.727,0.666,140.671,168667,4
589,Carpenters,Sleigh Ride,07RmHXaYqBdUyfAESPZkRO,0.37,1978,0.47,0.232,11,-15.662,1,0.192,0.871,0.0,0.104,0.552,201.258,159440,4
590,Alice Cooper,How You Gonna See Me Now,0spN4UlSI0X6YSYCWpSzgz,0.47,1978,0.544,0.336,5,-14.413,1,0.038,0.458,3.48e-06,0.133,0.298,136.516,235973,4
591,Ian Gomm,Hold On,5IjKLh01upJs2TcQnP7oCV,0.36,1978,0.568,0.524,2,-14.795,0,0.029,0.0808,0.000219,0.12,0.796,119.577,184053,4
592,Haruomi Hosono,東京ラッシュ (2019 Remastering),6H5kAXWqGjd9fbkuuuRvX9,0.37,1978,0.759,0.916,5,-3.666,1,0.0325,0.0907,6.23e-05,0.291,0.961,107.765,212227,4
593,Hank Williams,"Hey, Good Lookin'",7tNJo8NJ7fhprfjyDgdH2A,0.36,1978,0.786,0.248,7,-12.888,1,0.0384,0.868,0.0,0.116,0.865,141.185,175333,4
594,Chris Norman,Stumblin' In - 2017 Remaster,2Pzhx26KqgTTKnko0uC7F7,0.46,1978,0.758,0.683,7,-11.521,1,0.0314,0.135,0.000227,0.345,0.924,129.251,239611,4
595,Michael Jackson,You Can't Win,33rSpP9IqDK1AfpxwAgS6t,0.34,1978,0.719,0.854,9,-7.704,1,0.077,0.227,6.65e-06,0.323,0.774,125.28,193693,4
596,Grateful Dead,Shakedown Street,2nfOOSbwuJaLN3Kkx3tQg2,0.33,1978,0.807,0.709,0,-8.144,1,0.0278,0.118,2.98e-06,0.0997,0.843,109.541,299440,4
597,Jimmy Smith,Root Down (And Get It) - Live,19PG9tIlRRi56n7Tgywkxm,0.38,1972,0.478,0.735,0,-11.986,1,0.0485,0.169,0.883,0.699,0.785,107.899,757013,4
598,Eddie Kendricks,My People...Hold On,5zKAlrdrdEkBkylhwT3cqH,0.37,1972,0.489,0.477,8,-13.62,1,0.114,0.629,0.0014,0.0763,0.54,144.854,340200,4
599,Poco,A Good Feelin' to Know,6Mh983JRc0qvEtLrmaJppt,0.32,1972,0.402,0.63,6,-13.733,1,0.0572,0.266,0.0,0.0968,0.67,129.507,229173,4
600,Al Green,What Is This Feeling,7FDx81jYxHRGR2rQ7yjdUP,0.37,1972,0.574,0.564,0,-6.105,1,0.0469,0.404,0.00211,0.083,0.823,138.35,222596,3
601,T. Rex,Telegram Sam,4hdKgDxQMLEoiNwzL1Wu5y,0.33,1972,0.561,0.897,4,-6.076,0,0.111,0.0454,0.0,0.0845,0.422,122.914,225773,4
602,Elton John,Salvation,36N7FB6SiOxmnjwjfjTcSG,0.38,1972,0.59,0.78,4,-7.832,1,0.0304,0.233,1.51e-05,0.129,0.581,133.086,238800,4
603,Vicente Fernández,Si No Te Quisiera,3kKYSJ45V2JaU0IuoWCMXD,0.42,1972,0.536,0.555,9,-4.039,1,0.0274,0.59,0.0,0.146,0.462,89.522,189227,4
604,Milton Nascimento,Cais,1UvOFJFyfsm2OJkE3s48fs,0.46,1972,0.486,0.203,8,-16.722,1,0.0303,0.835,0.000635,0.239,0.141,94.952,165333,4
605,Nitty Gritty Dirt Band,Tennessee Stud,7y4n6DR00OatQpzp33IZby,0.34,1972,0.6,0.572,7,-8.77,1,0.0384,0.79,6.67e-06,0.203,0.774,97.868,290867,4
606,Jeff Beck,Going Down,2SynfMvt3WsFf0y2cY8pZD,0.35,1972,0.42,0.757,0,-8.479,1,0.0321,0.00112,0.233,0.105,0.506,90.826,412773,4
607,Donny Hathaway,"We're Still Friends - Live at the Bitter End, New York City, 1971",6gb4OcL7ILY32IE68rNpQN,0.39,1972,0.435,0.133,7,-19.378,0,0.0477,0.857,0.00028,0.695,0.166,125.786,311533,3
608,Eagles,Take It Easy - 2008 Remaster,6xLUzLPTTqJMXLTX8iRazK,0.36,1972,0.604,0.485,7,-13.876,1,0.0347,0.464,0.02,0.0958,0.691,139.357,207947,4
609,Shel Silverstein,I Got Stoned and I Missed It,5gSIIJFTBNcby8gUQfxMGE,0.32,1972,0.436,0.745,9,-11.362,1,0.485,0.416,0.0,0.203,0.737,86.717,188893,4
610,The Rolling Stones,I Just Want To See His Face,22OTrlQy1sXdtdo1VgDUZb,0.37,1972,0.654,0.542,0,-14.696,1,0.0419,0.689,0.584,0.204,0.877,78.015,172627,4
611,Billy Paul,Am I Black Enough for You?,7MJgHOKfiffKRPLQTSLlgo,0.4,1972,0.464,0.912,8,-8.532,1,0.0656,0.281,0.000953,0.213,0.871,191.418,315693,4
612,JD Souther,Jesus in 3/4 Time,62zvmUQ6zmZKH6jEYvz7cE,0.32,1972,0.511,0.216,7,-12.322,1,0.0261,0.679,0.0,0.105,0.269,82.962,218987,3
613,J.J. Cale,Woman I Love,6f0fywFux8ckKyLAplDNff,0.43,1972,0.736,0.552,4,-13.679,0,0.0312,0.407,0.724,0.0389,0.973,131.889,157293,4
614,Duane Allman,Goin' Down Slow,4gIdc9GXByEVwk7d7Kk56i,0.36,1972,0.486,0.235,5,-12.544,1,0.0368,0.565,0.328,0.124,0.23,153.362,528825,3
615,Aretha Franklin,You're All I Need to Get By,4HATay25mEjvfHNnWzvuvU,0.36,1972,0.511,0.477,9,-10.713,1,0.038,0.613,0.0,0.254,0.442,89.119,217400,4
616,Three Dog Night,Pieces Of April - Single Version,0OnaNcIz9ErQwML7u06DRF,0.34,1972,0.533,0.163,10,-20.182,1,0.0294,0.905,0.0788,0.132,0.324,89.236,250867,4
617,Van Dyke Parks,Occapella,2ROwSkH2C01lxAOjq0LasX,0.32,1972,0.71,0.218,9,-18.696,1,0.0489,0.0636,0.026,0.0692,0.746,81.226,161333,4
618,El Palomo Y El Gorrion,En Toda La Chapa,7ENeoErxTziWIH24Dkcw0X,0.38,1972,0.566,0.354,2,-8.9,1,0.0361,0.673,0.0,0.0292,0.885,165.138,177587,3
619,Stevie Wonder,Evil,1J2omnkUr2paIcsL9JtaMH,0.35,1972,0.216,0.395,5,-11.158,1,0.0318,0.698,0.000711,0.0954,0.116,143.906,213707,4
620,David Bromberg,Mr. Bojangles - Live,04htlumbxQTn8U0v0dYn7n,0.36,1972,0.488,0.187,11,-19.016,0,0.0449,0.872,0.0717,0.722,0.249,137.426,446467,3
621,Mighty Joe Young,Rock Me Baby,0P1NVWntMal7tHrLG1HxEC,0.4,1972,0.588,0.711,2,-8.368,1,0.0404,0.118,0.0028,0.039,0.907,106.389,238627,4
622,Jo Jo Gunne,Run Run Run,3pHx8jI1ZBVYcMG2QCZaKG,0.39,1972,0.587,0.786,3,-6.048,1,0.0349,0.184,0.267,0.0302,0.793,136.089,155267,4
623,Jerry Garcia & Howard Wales,Up From The Desert,5yDmyK5cTf2xjPRmAApdt5,0.33,1972,0.433,0.274,6,-13.447,0,0.0292,0.772,0.814,0.134,0.295,140.999,187339,4
624,Lô Borges,Um Girassol Da Cor Do Seu Cabelo,2eDUcjS6SSDJd6Rcx4TFkd,0.45,1972,0.321,0.335,9,-13.95,0,0.0319,0.532,1.15e-05,0.153,0.209,142.343,252827,4
625,Genesis,Supper's Ready - New Stereo Mix,5zADxJhJEzuOstzcUtXlXv,0.33,1972,0.344,0.608,4,-9.39,0,0.0626,0.145,0.000712,0.183,0.141,147.197,1385907,4
626,Little Feat,Sailin' Shoes,7HyiuTE1BoWP1LonmxXHDD,0.33,1972,0.744,0.386,0,-9.948,1,0.0349,0.862,0.00519,0.211,0.424,108.991,171973,4
627,Loggins & Messina,Listen to a Country Song,5YEgs7DjcGk9pYP6l0u85h,0.33,1972,0.591,0.548,2,-12.303,1,0.052,0.497,0.0,0.0768,0.941,81.776,169307,4
628,Simon & Garfunkel,The Boxer,1p8TPFkrsvD9seiArGuJit,0.38,1972,0.438,0.459,11,-14.932,1,0.0636,0.684,0.000365,0.162,0.593,92.514,308440,4
629,America,Muskrat Love,7tKyXCUKLNmPCXQey1mElL,0.39,1972,0.402,0.279,4,-16.474,1,0.0298,0.898,0.00291,0.1,0.534,180.565,186800,4
630,Uriah Heep,Traveller in Time - 2017 Remastered,0PyqmFl4A9w53n8I9VEeO3,0.39,1972,0.425,0.675,2,-9.471,1,0.0493,0.0394,9.2e-05,0.196,0.739,90.626,206120,4
631,Vicente Fernández,Con La Misma Tijera,3GOhu9TwJV9t6KFEh8Zro5,0.41,1972,0.404,0.559,2,-4.701,1,0.0339,0.652,0.0,0.313,0.733,164.293,161800,3
632,Carpenters,It's Going To Take Some Time,17MRUI1nql2E1GJEltjoyx,0.41,1972,0.591,0.148,0,-16.694,1,0.0337,0.947,0.141,0.111,0.314,117.483,176054,3
633,Black Sabbath,Tomorrow's Dream - 2021 Remaster,07f9Uh1cWqH8ggfcEYeC1l,0.33,1972,0.486,0.75,7,-8.171,1,0.0417,0.00375,0.00286,0.201,0.329,110.816,188920,4
634,War,The World Is A Ghetto,2oMXvopfDLGmXaUK0LkkEy,0.34,1972,0.588,0.426,9,-11.236,1,0.03,0.0366,0.0046,0.066,0.406,90.702,617867,4
635,Carly Simon,We Have No Secrets,6bvXw2MEcjT4sx8bl1fOjV,0.36,1972,0.598,0.476,1,-10.168,1,0.0275,0.161,0.0,0.0513,0.533,114.977,238240,4
636,B.B. King,Guess Who,3FHvrCsqBjvwut2rXT1QPZ,0.42,1972,0.449,0.235,8,-18.85,1,0.042,0.459,0.00153,0.0892,0.431,101.45,249733,1
637,Marty Robbins,Streets Of Laredo,2IsEbZRHA2GGLMR0T6bJ7t,0.35,1972,0.471,0.261,5,-10.86,1,0.0321,0.932,0.0,0.0852,0.362,100.719,166067,3
638,The New Birth,I Can Understand It,65x1aCYMTLRNitjuWzWjL8,0.32,1972,0.774,0.819,8,-9.421,0,0.0901,0.17,0.0,0.0304,0.847,125.047,383747,4
639,MEL STREET,Borrowed Angel,39o3k9Z47p7sSTUAVVq2vP,0.36,1972,0.46,0.315,4,-13.173,1,0.03,0.609,1.48e-05,0.17,0.449,104.91,193320,4
640,Tia Blake,Black Is the Colour,29tvuiMPkb9q56VRoLVQKD,0.41,1972,0.404,0.0173,9,-24.782,0,0.0388,0.973,0.00517,0.239,0.348,101.335,148040,1
641,The Jackson 5,Doctor My Eyes,6fVtTzMxwQqd1wjkO3XZrW,0.39,1972,0.429,0.867,10,-6.687,1,0.0332,0.214,0.0569,0.32,0.832,76.701,191827,4
642,Yes,And You and I,0BlY6gmEradqgbFf5uGbAG,0.31,1972,0.392,0.427,9,-10.613,1,0.0332,0.214,0.000136,0.077,0.244,78.467,608573,3
643,Jackson Browne,Something Fine,6C20UYVe7GFDXvB4t0AAw2,0.34,1972,0.482,0.158,6,-14.004,1,0.0379,0.892,0.0,0.128,0.268,126.252,228560,4
644,Eagles,Take the Devil - 2013 Remaster,0J8Q2BOEzphO2tTUlfCUln,0.35,1972,0.6,0.449,2,-13.313,1,0.0374,0.22,0.0274,0.0775,0.47,75.103,240827,4
645,Deep Purple,Maybe I'm a Leo,54e8YIQ5TubPmMx8SLdoDA,0.33,1972,0.49,0.45,10,-10.384,1,0.0288,0.0327,0.197,0.153,0.864,173.329,292400,4
646,The Rolling Stones,Soul Survivor,7faybsF8gIVvWtAp9hUcI2,0.37,1972,0.337,0.919,5,-3.94,1,0.0431,0.183,0.186,0.286,0.525,114.748,228840,4
647,Eddie Hazel,Physical Love,5WWjhNZsDcxIKeVecZqSvu,0.37,1977,0.597,0.581,9,-12.242,0,0.0485,0.628,0.658,0.574,0.953,89.765,331960,4
648,Queen,Spread Your Wings,0MqUyrjDnnEKSyDJbFRZGg,0.32,1977,0.393,0.455,9,-12.37,1,0.0327,0.452,0.000199,0.0772,0.431,173.989,274467,4
649,Foreigner,Headkknocker,6sKjRVMucQywTWKSyxdOrE,0.33,1977,0.61,0.802,4,-5.543,1,0.0667,0.2,0.0,0.38,0.781,117.044,179440,4
650,Masayoshi Takanaka,SEXY DANCE,4ZxtydSHCl0eZ9a9CWtOIF,0.37,1977,0.632,0.709,2,-12.069,1,0.0404,0.176,0.728,0.19,0.805,115.443,352013,4
651,Jimmy Buffett,Wonder Why We Ever Go Home,1c4fikCcPBIKABDZ1di99V,0.32,1977,0.314,0.139,7,-17.334,1,0.0396,0.473,0.00147,0.0929,0.195,199.408,232160,4
652,Fleetwood Mac,Gold Dust Woman - Live 1977; 2013 Remaster,4ODF49KbLTq6Ny1tqm3Dk6,0.37,1977,0.587,0.541,2,-11.681,1,0.0452,0.614,0.14,0.994,0.526,128.036,423053,4
653,John Williams,The Princess Appears,0mcjp7typ1CcpSiycHZT2E,0.36,1977,0.185,0.0599,8,-27.514,1,0.0428,0.956,0.872,0.125,0.0393,77.707,247493,1
654,Billy Joel,"Prelude / Angry Young Man - Live at Carnegie Hall, New York, NY - June 1977",7kYQF3TJwQG9xJhSZJIj6v,0.36,1977,0.463,0.889,0,-7.526,1,0.155,0.0833,0.000331,0.708,0.411,101.632,364987,4
655,Electric Light Orchestra,The Whale,7sIow6Mp4BjwQJac4BX7kL,0.37,1977,0.186,0.462,6,-15.068,1,0.0422,0.444,0.493,0.13,0.156,80.128,307347,4
656,Fleetwood Mac,Never Going Back Again - Live 1977,3q19zFJpKJIaUGyiCyIRTM,0.37,1977,0.608,0.388,1,-15.458,1,0.0361,0.761,0.0539,0.693,0.791,91.235,139960,4
657,Glen Campbell,Sunflower,0eIubxzEPvIoKgBawqYsih,0.39,1977,0.755,0.786,7,-9.451,1,0.0305,0.115,0.00161,0.183,0.979,129.381,171333,4
658,Electric Light Orchestra,Birmingham Blues,3fPxonfvw3UOgavb1HPvak,0.38,1977,0.704,0.614,11,-10.294,1,0.038,0.271,3.44e-05,0.197,0.818,116.002,263653,4
659,Steely Dan,Home At Last,3tD42ECBPcYdGtZajQZGRH,0.42,1977,0.711,0.582,7,-10.09,0,0.0342,0.0556,0.000532,0.034,0.592,127.447,335627,4
660,MEL STREET,Smokey Mountain Memories,0MgeLaBgIxU3F7PZFuhhju,0.34,1977,0.572,0.523,5,-7.719,1,0.0279,0.651,8.44e-06,0.197,0.488,114.315,182907,4
661,UFO,Love to Love - 2008 Remaster,7APUAIXaQEH5EDdyFI3Cd1,0.38,1977,0.359,0.652,4,-8.206,0,0.0318,0.00171,0.0215,0.123,0.0617,129.864,436787,3
662,Bee Gees,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",7pzmpzvdtgIFKQz2vHbkOp,0.39,1977,0.677,0.692,0,-13.033,1,0.0465,0.0192,0.128,0.132,0.956,123.381,253867,4
663,David Bowie,A New Career in a New Town - 2017 Remaster,6O3YVHQaeImvCBbJbalB00,0.39,1977,0.643,0.845,0,-9.415,1,0.067,0.0579,0.889,0.0747,0.616,125.349,175387,4
664,George Duke,Reach for It,3j8xsPnIX77j4VhgYlroOA,0.31,1977,0.753,0.587,7,-8.932,1,0.0563,0.0151,0.00336,0.0374,0.747,88.188,293973,4
665,Ramones,Cretin Hop - 2017 Remaster,2GMujhtXaUVaSNbcTSGQ8m,0.39,1977,0.384,0.95,9,-1.818,1,0.0435,0.000132,0.000369,0.399,0.865,185.151,115987,4
666,Sex Pistols,Problems,4AqfCW0jMeByTMZdoqHlH4,0.32,1977,0.231,0.968,2,-5.322,1,0.15,0.00467,0.000252,0.359,0.195,154.447,251360,4
667,Bob Marley & The Wailers,"Crazy Baldhead / Running Away - Live At Rainbow Theatre, London/1977",7oAoxDeJzuxMO4fGSFZyN7,0.4,1977,0.797,0.548,6,-9.487,0,0.119,0.375,0.000983,0.689,0.801,132.454,561600,4
668,Ashra,Deep Distance,2cRQA17KKBy0pklGxGZ699,0.39,1977,0.122,0.238,11,-18.753,1,0.0435,0.0471,0.923,0.122,0.218,86.55,349667,4
669,Eric Clapton,Peaches And Diesel,1Ahz461HRMTb87MMGT8AUY,0.38,1977,0.645,0.397,2,-13.481,1,0.0303,0.365,0.932,0.088,0.371,97.924,288693,4
670,Ramon Ayala Y Sus Bravos Del Norte,Corrido de Macario Leyva,0ijokeKOoAtbJWQanIXpxS,0.31,1977,0.523,0.388,8,-10.19,1,0.0786,0.862,3.49e-05,0.061,0.904,185.802,221720,3
671,Emmylou Harris,Pancho & Lefty,4hyWRJez4RpN4JVm3qOLdg,0.36,1977,0.544,0.473,0,-8.277,1,0.0269,0.319,2.4e-06,0.165,0.478,116.878,289347,4
672,The Doobie Brothers,Echoes of Love,2uuoyQcrxDGU2lLo19lMtP,0.34,1977,0.613,0.513,9,-10.773,1,0.0599,0.658,0.0,0.0654,0.635,132.11,178027,4
673,Los Terricolas,Dónde Vamos,1tdjbsoFlsAwPbBZ8tY9mf,0.41,1977,0.335,0.574,5,-5.953,1,0.0419,0.693,0.0,0.124,0.444,160.4,222029,4
674,Taeko Onuki,Kusuri o Takusan,06acnazExu3JIGfkeaAmrP,0.36,1977,0.687,0.75,7,-7.252,1,0.035,0.354,0.000321,0.0449,0.96,93.127,249293,4
675,Angel Canales,Yo No Tengo Pena,77Ef4ZdJQtRCztVOdpcL50,0.42,1977,0.629,0.42,9,-12.317,0,0.0479,0.7,0.0117,0.139,0.604,117.237,370467,4
676,Supertramp,Lover Boy,32KA3mC4zolVSzpMC7V8dE,0.44,1977,0.345,0.579,11,-6.036,1,0.036,0.0341,0.00793,0.0937,0.485,114.152,409413,4
677,Supertramp,Downstream,5sr9gYvCGCFL97E2EFmnSy,0.44,1977,0.433,0.374,9,-8.639,1,0.0306,0.872,0.000167,0.0951,0.143,86.518,240333,4
678,The Whispers,I'm Gonna Make You My Wife,6hqOJN4UGtCZvKKWl7LS1V,0.31,1977,0.509,0.415,6,-9.884,0,0.0273,0.251,9.46e-05,0.0639,0.305,134.827,299600,4
679,Miguel Bosé,Linda,5xUq5PLTPA7CTlAXihrxSD,0.47,1977,0.478,0.616,9,-7.848,1,0.0328,0.419,0.0,0.0793,0.453,112.003,229493,4
680,David Dundas,Jeans On,0uN4g8yIAUpbyjcLhn79t7,0.5,1977,0.864,0.549,7,-9.741,1,0.0555,0.781,0.0143,0.0996,0.718,105.045,199933,4
681,Ramones,"Oh, Oh, I Love Her So - 2017 Remaster",540McDHcq1tuwL44zzxxBk,0.39,1977,0.476,0.871,2,-2.994,1,0.0382,0.0424,0.0,0.143,0.889,180.804,129267,4
682,Kenny Rogers,Lucille,5Lxl2L9WKNEqq9RZwgQnLX,0.42,1977,0.628,0.243,5,-18.681,1,0.0337,0.453,0.0,0.123,0.459,142.406,221800,3
683,Greenflow,No Other Life Without You,3g5vcCU9nvnQ8lfyRXISwd,0.35,1977,0.618,0.403,0,-10.956,1,0.0265,0.778,0.0512,0.382,0.69,88.547,278320,4
684,Kraftwerk,Trans-Europe Express - 2009 Remaster,3UjH6apk0ogZeIqhHbjrRU,0.38,1977,0.878,0.611,1,-12.221,1,0.118,0.0559,0.838,0.0527,0.718,107.65,397373,4
685,Queen,"All Dead, All Dead",2TZFIU3tMAQNhMfcFWPTUb,0.32,1977,0.483,0.0568,5,-16.116,1,0.0351,0.75,9.47e-05,0.142,0.272,87.856,189973,4
686,Brainstorm,This Must Be Heaven,2lsqxZ073e7KIUAHCCynjV,0.32,1977,0.406,0.309,6,-13.15,1,0.0411,0.865,0.00255,0.185,0.455,167.343,399853,3
687,Jackson Browne,The Fuse,17S1tAqpDYuF8tWo3t6ghH,0.34,1977,0.502,0.575,4,-10.612,0,0.0293,0.0324,2.84e-05,0.168,0.249,127.642,346000,4
688,Pete Townshend,April Fool,4rd4mu5UdqgtKXTEDSxbov,0.36,1977,0.499,0.182,2,-22.901,1,0.0421,0.782,0.00604,0.0983,0.225,139.079,214973,4
689,Jimmy Buffett,Tampico Trauma,1NVnks3SiWkJi4TOBJo6PH,0.31,1977,0.638,0.648,2,-13.791,1,0.0284,0.0376,0.0378,0.0616,0.956,135.216,276733,4
690,Parliament,Bop Gun (Endangered Species),3fHrnF1MxAZaiGVkGIxM9h,0.33,1977,0.766,0.636,11,-11.784,0,0.078,0.343,0.000483,0.12,0.844,102.17,515733,4
691,Carpenters,All You Get From Love Is A Love Song,0iscir8JzbagvY3p3uQyqf,0.42,1977,0.571,0.521,10,-12.508,1,0.0317,0.295,0.0,0.0728,0.895,121.75,226533,4
692,Vicente Fernández,De Que Tamaño Me Quieres,2oZtdBZX75UwUl0IewSbAO,0.37,1977,0.404,0.459,9,-6.484,1,0.041,0.542,4.88e-06,0.115,0.783,167.996,169627,3
693,Utopia,Love Is the Answer,0VLfdnoTsszhREgtvsxtiy,0.35,1977,0.291,0.512,9,-11.964,0,0.0384,0.58,0.0,0.115,0.501,201.571,257907,4
694,Kenny Rogers,Sweet Music Man,6lLuXzXjjgm1yL6IuaWTCL,0.39,1977,0.464,0.15,2,-19.901,1,0.0388,0.555,2.45e-05,0.155,0.289,78.479,261307,4
695,Ted Greene,Send In The Clowns,6Raz653SzfvRokSgYg9yxY,0.39,1977,0.4,0.0314,8,-27.25,1,0.0356,0.989,0.908,0.106,0.105,66.235,299880,4
696,Queen,My Melancholy Blues,29fAHjBdqcEVeo2GxvGi9P,0.31,1977,0.426,0.145,3,-17.318,1,0.034,0.791,1.14e-06,0.126,0.111,100.333,209293,4
697,Luther Johnson,Lonesome In My Bedroom,4xu0LW34dFEoHG1x65tQPx,0.46,1975,0.676,0.249,0,-13.598,0,0.0349,0.471,0.00712,0.128,0.48,79.828,385600,3
698,Paul Simon,Gone at Last (with Phoebe Snow & The Jessy Dixon Singers),5oROkcna6Wods0AJXmRzS0,0.37,1975,0.62,0.78,0,-9.554,1,0.0379,0.103,0.00023,0.047,0.939,142.414,220947,4
699,John Klemmer,Touch,6I9sq8DaGUInjnsvobHxGd,0.33,1975,0.438,0.438,0,-12.836,1,0.0281,0.698,0.417,0.0913,0.553,128.026,408733,4
700,John Denver,Shipmates and Cheyenne,6okkTiAMPY4ElPaZ8bfSKX,0.35,1975,0.451,0.181,4,-14.606,1,0.031,0.891,0.00101,0.143,0.329,110.173,208467,3
701,Wet Willie,Dixie Rock,7t1fjQogZTmeq1QDMD4btj,0.31,1975,0.352,0.804,7,-9.727,1,0.039,0.0353,0.0258,0.229,0.632,169.69,311627,4
702,Nazareth,Changin' Times,4rSGF0bhnvhlqrnopPxiK1,0.31,1975,0.278,0.811,9,-10.518,1,0.0416,0.00267,0.0302,0.161,0.653,172.317,363507,4
703,Brides Of Funkenstein,Disco to Go,47GQVs1FMvoyxQmkCsKEOe,0.37,1975,0.754,0.681,9,-8.593,0,0.19,0.436,0.0125,0.0593,0.854,94.01,306960,4
704,Fatback Band,Got to Learn How to Dance,5wO3pK4InllVBzeBMjNbcV,0.42,1975,0.736,0.849,0,-9.855,1,0.095,0.0705,0.684,0.344,0.86,95.092,227267,4
705,Emmylou Harris,Till I Gain Control Again - 2003 Remaster,2DHoZH84E1EujXggZlgEfp,0.37,1975,0.497,0.302,10,-12.475,1,0.0255,0.644,0.00462,0.144,0.456,102.221,335493,4
706,Eagles,Visions - 2013 Remaster,7dvL8p3pOPVQRDnOPIErMm,0.34,1975,0.483,0.775,2,-6.582,1,0.0312,0.0388,0.64,0.0963,0.698,119.478,238662,4
707,Fleetwood Mac,Blue Letter - 2017 Remaster,2hLclTG8XLSYTUjRlv2wrK,0.35,1975,0.521,0.753,9,-7.647,1,0.0349,0.00423,0.0,0.115,0.856,149.341,160787,4
708,Angel Canales,Hace Tiempo,4sp8lXwwctDTBcP6LqE744,0.4,1975,0.565,0.669,5,-5.948,0,0.0678,0.786,0.000746,0.0446,0.897,98.779,283160,4
709,Carpenters,Desperado,7ugw0PBLT8LGlMfow8rLOm,0.43,1975,0.357,0.169,8,-15.987,1,0.0381,0.575,2.88e-06,0.09,0.174,127.198,217733,4
710,Merle Haggard,Movin' On,3Rsyva3O0v97ICeMCGuBud,0.32,1975,0.646,0.6,5,-12.167,1,0.0398,0.728,9.34e-06,0.0908,0.842,117.312,136107,4
711,Elton John,Tower Of Babel,4uvehZNI8BxnmBOlG9wmVn,0.35,1975,0.531,0.487,0,-10.203,0,0.0389,0.178,1.44e-05,0.0525,0.31,157.766,268423,4
712,Amanaz,History Of Man,2t52iAf0e5jf1rzrB2uguz,0.35,1975,0.492,0.62,8,-10.975,0,0.0363,1.31e-05,0.0135,0.0981,0.235,115.669,180063,4
713,Willie Nelson,The Last Thing I Needed First Thing This Morning,7viJvsSKvbL4aBGmTzg4vi,0.32,1975,0.478,0.262,0,-11.662,1,0.0338,0.946,0.00325,0.122,0.218,84.505,260507,3
714,Paul Simon,Have a Good Time,2fX61zkOZTolmDwof4J5ZS,0.36,1975,0.667,0.375,5,-11.38,0,0.0342,0.689,1.1e-05,0.0782,0.663,104.778,206467,1
715,Lynyrd Skynyrd,Made In The Shade,3fyWz4qTvWGV9nM4fUpY9L,0.31,1975,0.673,0.316,7,-13.507,1,0.0357,0.428,0.0,0.165,0.75,130.828,280000,4
716,"Johnny ""Hammond"" Smith",Can't We Smile?,4ICujrlyR5rxhLGmM7idBb,0.34,1975,0.531,0.606,11,-8.617,0,0.0302,0.307,0.00915,0.12,0.426,70.819,275073,4
717,Ismael Rivera,No Soy Para Ti,1eo43vgSEjbc6cYPNhdNra,0.4,1975,0.717,0.179,5,-23.029,0,0.0736,0.545,1.18e-05,0.0446,0.959,163.022,288556,4
718,Betty Davis,Nasty Gal,6nfqyVSVIL4YnIh5S7fG8Y,0.37,1975,0.793,0.585,6,-7.732,1,0.0769,0.0539,3.76e-05,0.434,0.962,134.605,277560,4
719,Oliver Nelson,Skull Session,6LYGrJVPHz986GJReAXCEd,0.34,1975,0.27,0.8,2,-6.404,0,0.0679,0.0102,0.0407,0.0857,0.49,138.963,364520,4
720,David Ruffin,Statue Of A Fool,2Y9gdGz8tU9gCfE251PXBE,0.31,1975,0.318,0.31,0,-10.9,1,0.0322,0.857,1.37e-05,0.0659,0.112,73.002,266653,4
721,Chicago Gangsters,Let Me Go,2iW5oGlF4HbcR94NVlgGrN,0.33,1975,0.261,0.623,3,-2.707,0,0.0358,0.0534,0.00437,0.0869,0.473,166.139,167040,3
722,Willie Nelson,My Heros Have Always Been Cowboys,2FCwfrK11T0gpUF3uePM1b,0.32,1975,0.38,0.292,2,-14.439,1,0.0391,0.226,0.0647,0.121,0.249,119.046,183360,3
723,Art Garfunkel,I Only Have Eyes for You,6R9IbOTdjLU1za9B2tN5Jo,0.38,1975,0.158,0.174,2,-16.295,1,0.0308,0.732,3.03e-05,0.125,0.077,179.26,219120,3
724,The Stylistics,"Betcha By Golly, Wow",0g8A6lSYXCbVtEtGhvHEhb,0.3,1975,0.347,0.53,3,-7.949,1,0.0293,0.522,0.0,0.298,0.493,140.913,198920,4
725,Parliament,Night Of The Thumpasorus Peoples,4NhQ4NXZqj76WPU82XsLgs,0.33,1975,0.585,0.792,11,-9.141,0,0.0665,0.0169,0.153,0.157,0.757,95.744,310427,4
726,Queen,'39 - Remastered 2011,02MiyVckOBtygUOEDnV7Pd,0.3,1975,0.519,0.584,8,-9.67,1,0.027,0.0275,0.0,0.111,0.336,101.632,210800,4
